Date,Open,High,Low,Close,Adj Close,Volume,1_day_MA,3_day_MA,5_day_MA,7_day_MA,14_day_MA,1_month_MA,3_month_MA,6_month_MA,1_year_MA,Daily_Return,Volatility_1_day,Volatility_3_day,Volatility_5_day,Volatility_7_day,Volatility_14_day,Volatility_1_month,Volatility_3_month,Volatility_6_month,Volatility_1_year,High_Low_Diff,Lag_1,Lag_3,Lag_5,Rolling_Std_1_day,Rolling_Std_3_day,Rolling_Std_5_day,Rolling_Std_7_day,Rolling_Std_14_day,Rolling_Std_1_month,Rolling_Std_3_month,Rolling_Std_6_month,Rolling_Std_1_year,Day_of_Week,Month,Quarter
2022-01-03,117.41999816894533,119.69000244140624,117.29000091552734,119.26000213623048,108.47058868408205,10717700,119.26000213623048,,,,,,,,,,,,,,,,,,,2.400001525878892,,,,,,,,,,,,,0,1,1
2022-01-04,119.9499969482422,121.9800033569336,119.66000366210938,121.43000030517578,110.44427490234376,16413100,121.43000030517578,,,,,,,,,1.8195523478747866,,,,,,,,,,2.3199996948242188,119.26000213623048,,,,,,,,,,,,1,1,1
2022-01-05,122.23999786376952,123.83999633789062,122.06999969482422,122.22000122070312,111.16281127929688,15487100,122.22000122070312,120.97000122070312,,,,,,,,0.650581333724709,,,,,,,,,,1.7699966430664062,121.43000030517578,,,,1.5326767478194787,,,,,,,,2,1,1
2022-01-06,123.62000274658205,124.31999969482422,121.63999938964844,123.26000213623048,112.10871887207033,13318500,123.26000213623048,122.30333455403645,,,,,,,,0.8509253028474051,,0.6251492208858849,,,,,,,,2.6800003051757812,122.22000122070312,119.26000213623048,,,0.9178425838613302,,,,,,,,3,1,1
2022-01-07,123.5500030517578,125.54000091552734,122.9499969482422,125.02999877929688,113.71858978271484,14164600,125.02999877929688,123.50333404541016,122.24000091552735,,,,,,,1.4359862180678418,,0.40810431934993874,,,,,,,,2.590003967285142,123.26000213623048,121.43000030517578,,,1.420714391897427,2.1425092923513938,,,,,,,4,1,1
2022-01-10,125.1500015258789,125.69000244140624,123.86000061035156,125.11000061035156,113.7913589477539,12626100,125.11000061035156,124.46666717529297,123.41000061035156,,,,,,,0.063986108802494,,0.6884709954513644,0.6847960917553938,,,,,,,1.8300018310546733,125.02999877929688,122.22000122070312,119.26000213623048,,1.0457678808486848,1.6487414416369828,,,,,,,0,1,1
2022-01-11,125.86000061035156,128.0,124.83000183105467,127.97000122070312,116.3926010131836,14609000,127.97000122070312,126.03666687011719,124.71800079345704,123.46857234409877,,,,,,2.2859888069690637,,1.1211738410866847,0.8437657145762056,,,,,,,3.1699981689453267,125.11000061035156,123.26000213623048,121.43000030517578,,1.6747944221932427,2.1904494589225005,2.8538124129878035,,,,,,1,1,1
2022-01-12,127.98999786376952,128.42999267578125,126.47000122070312,127.33000183105467,115.81051635742188,12469200,127.33000183105467,126.80333455403645,125.74000091552735,124.62142944335938,,,,,,-0.5001167332527201,,1.4729727361319809,1.1003991739641128,0.9801556967988122,,,,,,1.959991455078125,127.97000122070312,125.02999877929688,122.22000122070312,,1.5009779106682548,1.9073805097403413,2.4752269182207183,,,,,,2,1,1
2022-01-13,127.13999938964844,128.10000610351562,126.4499969482422,126.8000030517578,115.3284683227539,9691300,126.8000030517578,127.36666870117188,126.44800109863282,125.3885726928711,,,,,,-0.4162402981821134,,1.5849007053198845,1.2317003144019039,1.0110293893756013,,,,,,1.6500091552734233,127.33000183105467,125.11000061035156,123.26000213623048,,0.5858602848434464,1.3246972222796458,2.1292366177564537,,,,,,3,1,1
2022-01-14,126.76000213623048,129.1999969482422,126.76000213623048,128.9600067138672,117.29305267333984,13281000,128.9600067138672,127.69667053222656,127.23400268554687,126.35143062046596,,,,,,1.7034728786463171,,1.2487344517583647,1.283234578873101,1.0907438773577296,,,,,,2.4399948120117045,126.8000030517578,127.97000122070312,125.02999877929688,,1.125716841570577,1.4343761782593376,1.9760026786982234,,,,,,4,1,1
