Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,734.0,737.5,727.7999877929688,731.0,699.9629516601562,210987
2022-01-04,734.5999755859375,744.9000244140625,734.0,744.0,712.4109497070312,291609
2022-01-05,742.5,758.5,741.7000122070312,758.0,725.8165893554688,384196
2022-01-06,741.4000244140625,746.2000122070312,727.0999755859375,727.0999755859375,696.2285766601562,446581
2022-01-07,727.4000244140625,729.4000244140625,710.7999877929688,715.7999877929688,685.4083251953125,392865
2022-01-10,724.2000122070312,725.2999877929688,701.4000244140625,702.7000122070312,672.8645629882812,420089
2022-01-11,718.0999755859375,721.0999755859375,704.2000122070312,710.0,679.8546142578125,370056
2022-01-12,717.0999755859375,718.2999877929688,700.5,708.7000122070312,678.60986328125,432438
2022-01-13,702.0999755859375,704.7999877929688,685.4000244140625,690.0,660.7037353515625,478517
2022-01-14,683.7000122070312,685.0999755859375,675.2000122070312,675.4000244140625,646.7236938476562,517232
2022-01-17,677.0999755859375,687.2999877929688,668.0999755859375,686.4000244140625,657.2566528320312,261561
2022-01-18,688.4000244140625,689.0,669.5,673.0,644.425537109375,395209
2022-01-19,679.0999755859375,704.7000122070312,676.5999755859375,697.7000122070312,668.0767822265625,555364
2022-01-20,702.7999877929688,707.5999755859375,686.0999755859375,703.9000244140625,674.0136108398438,414578
2022-01-21,691.0999755859375,701.5,688.7999877929688,697.2000122070312,667.5980834960938,536630
2022-01-24,690.7000122070312,699.7999877929688,662.7999877929688,662.7999877929688,634.6586303710938,679863
2022-01-25,678.0,679.0,661.7000122070312,667.0,638.6803588867188,460302
2022-01-26,673.7000122070312,687.9000244140625,671.7000122070312,683.5999755859375,654.575439453125,439855
2022-01-27,675.4000244140625,694.0,668.4000244140625,694.0,664.533935546875,407906
2022-01-28,728.7000122070312,733.9000244140625,687.0,716.4000244140625,685.98291015625,843629
2022-01-31,730.0,731.0999755859375,704.0,722.5999755859375,691.9196166992188,682044
2022-02-01,721.0,733.5999755859375,717.7999877929688,732.2000122070312,701.1119995117188,421235
2022-02-02,735.0,738.5,727.0999755859375,729.2999877929688,698.3351440429688,338429
2022-02-03,732.0,733.0999755859375,708.7000122070312,711.7000122070312,681.4823608398438,407920
2022-02-04,709.4000244140625,713.2999877929688,699.2999877929688,706.0999755859375,676.1201782226562,406201
2022-02-07,710.0,719.0999755859375,703.2000122070312,716.0999755859375,685.6954956054688,353733
2022-02-08,716.0999755859375,723.5,703.2999877929688,706.0999755859375,676.1201782226562,421466
2022-02-09,713.0,720.7000122070312,711.5,716.5999755859375,686.17431640625,460237
2022-02-10,716.4000244140625,717.7000122070312,697.5,706.2000122070312,676.2159423828125,380675
2022-02-11,695.0,703.4000244140625,684.2000122070312,685.0,655.916015625,453796
2022-02-14,672.7999877929688,674.5,653.0,670.0,641.5529174804688,610403
2022-02-15,667.5,694.0,666.5999755859375,694.0,664.533935546875,406987
2022-02-16,700.0,701.5999755859375,680.2999877929688,687.5999755859375,658.4056396484375,304420
2022-02-17,694.9000244140625,697.9000244140625,675.2999877929688,684.0999755859375,655.0542602539062,366552
2022-02-18,679.0999755859375,694.5999755859375,676.0999755859375,686.2999877929688,657.1608276367188,417884
2022-02-21,693.5999755859375,696.5,666.5999755859375,672.2000122070312,643.6595458984375,383373
2022-02-22,650.4000244140625,677.7999877929688,648.5999755859375,669.2000122070312,640.7869262695312,460189
2022-02-23,676.2000122070312,684.7999877929688,665.7999877929688,665.7999877929688,637.53125,363622
2022-02-24,631.0,649.5,625.0,635.9000244140625,608.9007568359375,1162792
2022-02-25,638.5999755859375,666.5999755859375,636.2999877929688,666.5999755859375,638.2971801757812,712092
2022-02-28,650.7000122070312,664.7999877929688,636.5999755859375,659.9000244140625,631.8817749023438,697750
2022-03-01,659.0,661.0999755859375,625.7999877929688,625.7999877929688,599.2296142578125,585829
2022-03-02,625.0,646.0,619.0,638.0,610.91162109375,617458
2022-03-03,629.7000122070312,641.2000122070312,614.2999877929688,617.4000244140625,591.1862182617188,506791
2022-03-04,605.5999755859375,609.5,577.7999877929688,577.7999877929688,553.2675170898438,963534
2022-03-07,554.0,585.7999877929688,543.9000244140625,567.7999877929688,543.692138671875,909345
2022-03-08,555.0,582.9000244140625,549.9000244140625,550.0999755859375,526.74365234375,950996
2022-03-09,578.2999877929688,602.5999755859375,561.9000244140625,602.5999755859375,577.0145874023438,1164131
2022-03-10,600.0,603.5,576.0,587.9000244140625,562.938720703125,688965
2022-03-11,592.5999755859375,627.7999877929688,585.5999755859375,594.9000244140625,569.6415405273438,740815
2022-03-14,596.9000244140625,604.5,581.5999755859375,598.7000122070312,573.2801513671875,569333
2022-03-15,588.5999755859375,593.4000244140625,572.0,590.0,564.9495239257812,615609
2022-03-16,605.2999877929688,642.7000122070312,602.2000122070312,628.9000244140625,602.197998046875,799496
2022-03-17,637.5,638.2000122070312,623.0,629.7999877929688,603.0596923828125,456856
2022-03-18,634.9000244140625,641.5999755859375,621.5999755859375,639.4000244140625,612.2521362304688,880922
2022-03-21,638.0,642.0,629.7000122070312,633.2000122070312,606.3153686523438,358795
2022-03-22,631.0999755859375,646.4000244140625,629.5999755859375,643.9000244140625,616.5610961914062,422767
2022-03-23,644.2000122070312,646.4000244140625,622.2000122070312,624.2999877929688,597.793212890625,478559
2022-03-24,633.0,639.2000122070312,619.5999755859375,624.7000122070312,598.17626953125,382903
2022-03-25,627.9000244140625,640.2000122070312,623.5999755859375,626.0,599.4210815429688,365851
2022-03-28,628.0999755859375,646.5999755859375,623.9000244140625,635.7000122070312,608.709228515625,442114
2022-03-29,647.5,675.2000122070312,645.5999755859375,671.7999877929688,643.2764282226562,584317
2022-03-30,669.5,669.5999755859375,655.0999755859375,660.5,632.456298828125,398742
2022-03-31,666.2000122070312,668.2999877929688,647.2000122070312,649.4000244140625,621.82763671875,423041
2022-04-01,650.2000122070312,653.9000244140625,642.0999755859375,649.5999755859375,622.01904296875,249915
2022-04-04,653.7999877929688,664.5,645.7000122070312,663.9000244140625,635.7119140625,279544
2022-04-05,666.0,667.5,654.2999877929688,660.9000244140625,632.8392944335938,362451
2022-04-06,657.5999755859375,660.5,630.7000122070312,636.2000122070312,609.18798828125,416787
2022-04-07,641.4000244140625,645.7000122070312,623.2000122070312,624.0,597.506103515625,481637
2022-04-08,632.4000244140625,636.0,622.0,631.7000122070312,604.8790283203125,382228
2022-04-11,625.2999877929688,627.7999877929688,616.5999755859375,619.9000244140625,593.580078125,317758
2022-04-12,611.5999755859375,639.4000244140625,607.2999877929688,630.9000244140625,604.113037109375,481916
2022-04-13,639.0,643.4000244140625,614.4000244140625,634.0999755859375,607.1771240234375,552025
2022-04-14,639.0,642.4000244140625,631.5999755859375,640.0,612.82666015625,566954
2022-04-19,639.9000244140625,639.9000244140625,625.0,634.0999755859375,607.1771240234375,307822
