Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,58.11000061035156,58.47999954223633,57.45000076293945,58.2400016784668,54.18574142456055,3388700
2022-01-04,58.2400016784668,58.2400016784668,56.84000015258789,57.369998931884766,53.37630081176758,4111100
2022-01-05,55.349998474121094,56.38999938964844,54.720001220703125,54.79999923706055,50.98521041870117,6705100
2022-01-06,55.91999816894531,57.25,55.290000915527344,56.31999969482422,52.39939880371094,3958200
2022-01-07,56.70000076293945,57.45000076293945,56.43000030517578,57.150001525878906,53.17161560058594,6232700
2022-01-10,57.75,58.22999954223633,57.0099983215332,58.13999938964844,54.09269714355469,5479500
2022-01-11,59.0,60.779998779296875,58.79999923706055,60.70000076293945,56.47449493408203,4789900
2022-01-12,62.279998779296875,62.939998626708984,61.84000015258789,62.560001373291016,58.205013275146484,6737300
2022-01-13,61.20000076293945,61.400001525878906,59.439998626708984,59.540000915527344,55.39524459838867,5104600
2022-01-14,60.720001220703125,60.93000030517578,59.900001525878906,60.66999816894531,56.44657897949219,5770900
2022-01-18,57.18000030517578,58.130001068115234,56.619998931884766,57.54999923706055,53.54377365112305,6745000
2022-01-19,57.4900016784668,58.29999923706055,57.2599983215332,57.599998474121094,53.59029006958008,5555800
2022-01-20,61.06999969482422,62.0,60.33000183105469,60.5,56.28841781616211,5855700
2022-01-21,60.470001220703125,60.70000076293945,59.33000183105469,59.65999984741211,55.50688552856445,5418200
2022-01-24,58.650001525878906,59.349998474121094,57.5099983215332,59.20000076293945,55.07891082763672,7616400
2022-01-25,58.619998931884766,60.380001068115234,58.599998474121094,60.099998474121094,55.916259765625,6320300
2022-01-26,61.18000030517578,61.25,59.0,59.43000030517578,55.29290008544922,5377600
2022-01-27,59.459999084472656,60.0,58.81999969482422,59.38999938964844,55.25568389892578,5798700
2022-01-28,59.04999923706055,59.18000030517578,57.84000015258789,59.099998474121094,54.98587417602539,6262200
2022-01-31,60.369998931884766,62.650001525878906,60.29999923706055,62.540000915527344,58.186405181884766,6697900
2022-02-01,62.709999084472656,62.779998779296875,61.95000076293945,62.75,58.38178634643555,5281300
2022-02-02,62.619998931884766,62.75,61.54999923706055,62.119998931884766,57.79563903808594,6016300
2022-02-03,61.369998931884766,62.349998474121094,61.209999084472656,61.68000030517578,57.38627243041992,7105200
2022-02-04,61.060001373291016,62.2400016784668,60.810001373291016,61.849998474121094,57.544437408447266,4810800
2022-02-07,60.83000183105469,61.25,60.54999923706055,60.95000076293945,56.707088470458984,6642400
2022-02-08,60.54999923706055,61.75,60.5099983215332,61.560001373291016,57.274627685546875,5175900
2022-02-09,62.040000915527344,63.0,61.95000076293945,62.970001220703125,58.58647155761719,6214400
2022-02-10,61.11000061035156,62.689998626708984,61.099998474121094,61.33000183105469,57.060638427734375,5068000
2022-02-11,61.22999954223633,61.540000915527344,59.900001525878906,60.20000076293945,56.009300231933594,4203300
2022-02-14,60.150001525878906,60.45000076293945,59.529998779296875,60.13999938964844,55.95347213745117,4309500
2022-02-15,60.5,61.11000061035156,60.36000061035156,61.06999969482422,56.81873321533203,4995000
2022-02-16,60.63999938964844,61.720001220703125,60.56999969482422,61.0099983215332,56.76291275024414,6189000
2022-02-17,61.0,61.72999954223633,60.209999084472656,60.630001068115234,56.409366607666016,3098800
2022-02-18,59.88999938964844,59.97999954223633,58.83000183105469,59.099998474121094,54.98587417602539,2350500
2022-02-22,57.04999923706055,57.630001068115234,56.290000915527344,56.34000015258789,52.418006896972656,2746100
2022-02-23,56.779998779296875,57.0,55.529998779296875,55.81999969482422,51.934200286865234,3625900
2022-02-24,53.52000045776367,55.63999938964844,53.38999938964844,55.58000183105469,51.710914611816406,3429300
2022-02-25,54.209999084472656,54.95000076293945,53.630001068115234,54.4900016784668,50.69679260253906,3425000
2022-02-28,53.810001373291016,54.34000015258789,53.310001373291016,53.790000915527344,50.0455207824707,2954300
2022-03-01,54.29999923706055,55.0,54.060001373291016,54.56999969482422,50.77122116088867,3282200
2022-03-02,53.95000076293945,54.2599983215332,53.34000015258789,53.95000076293945,50.19438171386719,3849700
2022-03-03,53.150001525878906,53.439998626708984,52.02000045776367,52.20000076293945,48.56620407104492,3080600
2022-03-04,50.720001220703125,51.459999084472656,50.08000183105469,50.38999938964844,46.882198333740234,4110700
2022-03-07,50.400001525878906,50.70000076293945,48.709999084472656,48.849998474121094,45.44940185546875,3524700
2022-03-08,49.119998931884766,49.66999816894531,48.38999938964844,48.70000076293945,45.309844970703125,4997000
2022-03-09,49.81999969482422,50.75,49.52000045776367,50.75,47.217140197753906,2188200
2022-03-10,48.15999984741211,48.45000076293945,47.20000076293945,47.209999084472656,43.92357635498047,5173000
2022-03-11,47.22999954223633,47.2599983215332,44.599998474121094,44.7599983215332,41.64411926269531,6244100
2022-03-14,41.400001525878906,42.150001525878906,40.130001068115234,40.7599983215332,37.92257308959961,9795600
2022-03-15,38.11000061035156,40.43000030517578,37.91999816894531,39.41999816894531,36.67585372924805,11952700
2022-03-16,47.20000076293945,52.95000076293945,47.11000061035156,52.599998474121094,48.9383544921875,10796100
2022-03-17,48.84000015258789,49.040000915527344,47.27000045776367,48.58000183105469,45.198204040527344,7013800
2022-03-18,48.06999969482422,52.20000076293945,47.79999923706055,51.70000076293945,48.101009368896484,7336100
2022-03-21,48.31999969482422,48.95000076293945,47.029998779296875,48.0099983215332,44.66788101196289,3723900
2022-03-22,49.849998474121094,50.9900016784668,49.68000030517578,50.61000061035156,47.086883544921875,4281100
2022-03-23,47.0099983215332,48.86000061035156,46.20000076293945,47.86000061035156,44.5283203125,11072000
2022-03-24,46.86000061035156,46.9900016784668,45.81999969482422,46.209999084472656,42.993186950683594,5545900
2022-03-25,45.84000015258789,46.16999816894531,45.0099983215332,45.68000030517578,42.50007629394531,4759400
2022-03-28,46.54999923706055,47.58000183105469,46.45000076293945,47.41999816894531,44.11894989013672,5205200
2022-03-29,49.119998931884766,50.09000015258789,48.880001068115234,49.380001068115234,45.942508697509766,5332200
2022-03-30,48.650001525878906,49.220001220703125,48.099998474121094,48.33000183105469,44.96561050415039,2268900
2022-03-31,47.599998474121094,47.689998626708984,46.29999923706055,46.41999816894531,43.18856430053711,2832900
