Date,Open,High,Low,Close,Adj Close,Volume,1_day_MA,3_day_MA,5_day_MA,7_day_MA,14_day_MA,1_month_MA,3_month_MA,6_month_MA,1_year_MA,Daily_Return,Volatility_1_day,Volatility_3_day,Volatility_5_day,Volatility_7_day,Volatility_14_day,Volatility_1_month,Volatility_3_month,Volatility_6_month,Volatility_1_year,High_Low_Diff,Lag_1,Lag_3,Lag_5,Rolling_Std_1_day,Rolling_Std_3_day,Rolling_Std_5_day,Rolling_Std_7_day,Rolling_Std_14_day,Rolling_Std_1_month,Rolling_Std_3_month,Rolling_Std_6_month,Rolling_Std_1_year,Day_of_Week,Month,Quarter
2022-01-03,605.6099853515625,609.989990234375,590.5599975585938,597.3699951171875,597.3699951171875,3067500,597.3699951171875,,,,,,,,,,,,,,,,,,,19.42999267578125,,,,,,,,,,,,,0,1,1
2022-01-04,599.9099731445312,600.4099731445312,581.5999755859375,591.1500244140625,591.1500244140625,4393100,591.1500244140625,,,,,,,,,-1.0412258322256118,,,,,,,,,,18.80999755859375,597.3699951171875,,,,,,,,,,,,1,1,1
2022-01-05,592.0,592.8400268554688,566.8800048828125,567.52001953125,567.52001953125,4148700,567.52001953125,585.3466796875,,,,,,,,-3.997294072047808,,,,,,,,,,25.96002197265625,591.1500244140625,,,,15.748471930055842,,,,,,,,2,1,1
2022-01-06,554.3400268554688,563.3599853515625,542.010009765625,553.2899780273438,553.2899780273438,5711800,553.2899780273438,570.6533406575521,,,,,,,,-2.507407847155718,,1.4780499598295727,,,,,,,,21.3499755859375,567.52001953125,597.3699951171875,,,19.123520964025495,,,,,,,,3,1,1
2022-01-07,549.4600219726562,553.4299926757812,538.219970703125,541.0599975585938,541.0599975585938,3382900,541.0599975585938,553.9566650390625,570.0780029296875,,,,,,,-2.2104106263326484,,0.9575072463494911,,,,,,,,15.21002197265625,553.2899780273438,591.1500244140625,,,13.242603383665156,24.079600401095448,,,,,,,4,1,1
2022-01-10,538.489990234375,543.6900024414062,526.3200073242188,539.8499755859375,539.8499755859375,4486100,539.8499755859375,544.7333170572916,558.5739990234375,,,,,,,-0.2236391487295708,,1.2417103608400264,1.4461625569152665,,,,,,,17.3699951171875,541.0599975585938,567.52001953125,597.3699951171875,,7.434942737566185,21.368662171873353,,,,,,,0,1,1
2022-01-11,536.989990234375,543.9099731445312,530.0700073242188,540.8400268554688,540.8400268554688,3077800,540.8400268554688,540.5833333333334,548.5119995117187,561.5828595842634,,,,,,0.1833937786987372,,1.2808354199359924,1.7250911895016179,,,,,,,13.8399658203125,539.8499755859375,553.2899780273438,591.1500244140625,,0.6445595137829663,11.974515228153386,24.436070608500422,,,,,,1,1,1
2022-01-12,544.27001953125,544.27001953125,532.02001953125,537.219970703125,537.219970703125,3787400,537.219970703125,539.3033243815104,542.4519897460938,552.9899989536831,,,,,,-0.6693395408234326,,0.42651275044379894,1.2055425041788452,1.478695810175427,,,,,,12.25,540.8400268554688,541.0599975585938,567.52001953125,,1.8709148272990108,6.247850781488133,19.911051324028136,,,,,,2,1,1
2022-01-13,537.0599975585938,540.7899780273438,518.260009765625,519.2000122070312,519.2000122070312,4475100,519.2000122070312,532.4200032552084,535.6339965820313,542.71142578125,,,,,,-3.354297955920893,,1.8462312339024614,1.4828638941578547,1.6127299090318363,,,,,,22.52996826171875,537.219970703125,539.8499755859375,553.2899780273438,,11.591044996976896,9.312758360409498,14.858959053621426,,,,,,3,1,1
2022-01-14,517.5999755859375,538.3699951171875,511.8800048828125,525.6900024414062,525.6900024414062,7861100,525.6900024414062,527.3699951171875,532.5599975585938,536.7357090541294,,,,,,1.2499980897125118,,2.312732896619258,1.714780136160511,1.6540198008899496,,,,,,26.489990234375,519.2000122070312,540.8400268554688,541.0599975585938,,9.126692040013488,9.60604049554448,11.173108943540278,,,,,,4,1,1
2022-01-18,520.0800170898438,521.75,508.6799926757813,510.7999877929688,510.7999877929688,4839100,510.7999877929688,518.5633341471354,526.75,530.6657104492188,,,,,,-2.832470577580959,,2.521190073095557,1.9645087212354393,1.7046936149351932,,,,,,13.070007324218693,525.6900024414062,537.219970703125,539.8499755859375,,7.465397060547852,12.456704451968564,12.177395831615609,,,,,,1,1,1
2022-01-19,515.0,523.2100219726562,510.510009765625,515.8599853515625,515.8599853515625,4353500,515.8599853515625,517.4499918619791,521.7539916992188,527.0657087053571,,,,,,0.9906025214402536,,2.2858158427110107,2.1216400803455735,1.7913253821504793,,,,,,12.70001220703125,510.7999877929688,519.2000122070312,540.8400268554688,,7.571276285082177,10.197315955225067,12.316533729799293,,,,,,2,1,1
2022-01-20,517.75,526.6400146484375,506.9299926757813,508.25,508.25,12659000,508.25,511.63665771484375,515.9599975585937,522.5514264787946,,,,,,-1.4752036536379576,,1.938137487225954,2.1281426641820995,1.802344201084594,,,,,,19.710021972656193,515.8599853515625,525.6900024414062,537.219970703125,,3.8733682604910373,6.914666577609996,12.636746845128892,,,,,,3,1,1
2022-01-21,400.4299926757813,409.1499938964844,379.989990234375,397.5,397.5,58904300,397.5,473.8699951171875,491.6199951171875,502.07427978515625,531.8285696847098,,,,,-21.790457452041323,,12.5017760771684,9.666056359372288,8.043785430546496,,,,,,29.160003662109375,508.25,510.7999877929688,519.2000122070312,,66.2477175826623,53.03617913259708,47.128045133482665,47.47752006783893,,,,,4,1,1
2022-01-24,383.9100036621094,387.260009765625,351.4599914550781,387.1499938964844,387.1499938964844,32346000,387.1499938964844,430.96666463216144,463.9119934082031,480.6357116699219,516.8128553118024,,,,,-2.603775120381291,,11.417179959350182,9.20870257678359,7.94357339290931,5.673589146100069,,,,,35.800018310546875,397.5,515.8599853515625,525.6900024414062,,67.12910025293843,65.50933931584811,60.66492988226462,57.36730655902475,,,,,0,1,1
2022-01-25,379.1400146484375,387.7099914550781,365.1300048828125,366.4200134277344,366.4200134277344,15145800,366.4200134277344,383.69000244140625,435.03599853515624,458.80999755859375,500.7607116699219,,,,,-5.354508793894686,,10.374935525356834,9.091492791606383,7.941565399024101,5.683321770034737,,,,,22.579986572265625,387.1499938964844,508.25,510.7999877929688,,15.826245511332244,71.24426449536276,71.06908631684675,65.78969756072813,,,,,1,1,1
2022-01-26,378.2699890136719,382.6600036621094,356.6199951171875,359.70001220703125,359.70001220703125,12684000,359.70001220703125,371.0900065104167,403.80400390625,435.0971418108259,485.9164254324777,,,,,-1.833961294264419,,1.8508288128400765,8.62045606599873,7.646557932807431,5.6889541195961355,,,,,26.040008544921875,366.4200134277344,397.5,515.8599853515625,,14.308459044636999,60.35061607509381,72.70791752935082,72.6551771880578,,,,,2,1,1
2022-01-27,382.05999755859375,394.7999877929688,378.1000061035156,386.7000122070313,386.7000122070313,24324700,386.7000122070313,370.9400126139323,379.49400634765624,417.3685738699777,474.0171421595982,,,,,7.506254957939729,,6.646216199407368,10.654185280882334,9.008897155049114,6.350821769284783,,,,,16.699981689453182,359.70001220703125,387.1499938964844,508.25,,14.056058995409224,15.791516457504951,65.9922900094989,74.39317168278652,,,,,3,1,1
2022-01-28,386.760009765625,387.0,372.0799865722656,384.3599853515625,384.3599853515625,11966600,384.3599853515625,376.9200032552083,376.8660034179687,398.5828595842634,462.8242841448103,,,,,-0.6051271739334729,,5.075171475305046,4.843866062558156,8.89554707957512,6.3673363250453745,,,,,14.920013427734375,386.7000122070313,366.4200134277344,397.5,,14.958776694487925,12.868740375193871,50.08090353943746,75.31278991830335,,,,,4,1,1
2022-01-31,401.9700012207031,427.7000122070313,398.2000122070313,427.1400146484375,427.1400146484375,20047500,427.1400146484375,399.40000406901044,384.8640075683594,386.9957188197545,454.77357264927457,,,,,11.13019849289083,,6.0089565835815915,6.875900545895816,10.551421411099774,7.294145803107094,,,,,29.5,384.3599853515625,359.70001220703125,387.1499938964844,,24.05202843069843,26.288273566684428,21.97490233833904,72.41399503386789,,,,,0,1,1
2022-02-01,432.9599914550781,458.4800109863281,425.5400085449219,457.1300048828125,457.1300048828125,22568100,457.1300048828125,422.8766682942708,403.006005859375,395.5142909458705,448.7942853655134,,,,,7.021114671042605,,5.954858003337339,5.599805055726045,6.264098525277789,7.628840637110589,,,,,32.94000244140625,427.1400146484375,386.7000122070313,366.4200134277344,,36.57186114003934,38.73250006940051,34.635948708587755,68.08751086273823,,,,,1,2,1
2022-02-02,448.25,451.9800109863281,426.4800109863281,429.4800109863281,429.4800109863281,14346000,429.4800109863281,437.9166768391927,416.9620056152344,401.56143624441967,441.09857395717074,,,,,-6.048606217299735,,8.970446897312426,6.968570556135741,6.8137601542679205,7.75074018453845,,,,,25.5,457.1300048828125,384.3599853515625,359.70001220703125,,16.68031404378074,31.03401545813006,36.57327477491259,63.2404583812553,,,,,2,2,1
2022-02-03,421.4400024414063,429.260009765625,404.2799987792969,405.6000061035156,405.6000061035156,9905200,405.6000061035156,430.73667399088544,420.74200439453125,407.1585780552455,432.98428780691967,,,,,-5.560213344497811,,7.408845460348934,7.6484425571395125,6.849544376137184,7.818155924251439,,,,,24.980010986328125,429.4800109863281,427.1400146484375,386.7000122070313,,25.787973844000533,27.360122879066942,33.13538149355315,59.63359481565887,,,,,3,2,1
2022-02-04,407.30999755859375,412.7699890136719,396.6400146484375,410.1700134277344,410.1700134277344,7789800,410.1700134277344,415.0833435058594,425.9040100097656,414.3685782296317,424.73286002022877,,,,,1.126727627083035,,4.009137956675874,7.5859261731257845,6.6874343568605585,7.814958090957745,,,,,16.129974365234375,405.6000061035156,457.1300048828125,384.3599853515625,,12.675538159906566,20.305106927390913,25.75715303034178,53.495571305258935,,,,,4,2,1
