Date,Open,High,Low,Close,Adj Close,Volume,1_day_MA,3_day_MA,5_day_MA,7_day_MA,14_day_MA,1_month_MA,3_month_MA,6_month_MA,1_year_MA,Daily_Return,Volatility_1_day,Volatility_3_day,Volatility_5_day,Volatility_7_day,Volatility_14_day,Volatility_1_month,Volatility_3_month,Volatility_6_month,Volatility_1_year,High_Low_Diff,Lag_1,Lag_3,Lag_5,Rolling_Std_1_day,Rolling_Std_3_day,Rolling_Std_5_day,Rolling_Std_7_day,Rolling_Std_14_day,Rolling_Std_1_month,Rolling_Std_3_month,Rolling_Std_6_month,Rolling_Std_1_year,Day_of_Week,Month,Quarter
2022-01-03,61.2400016784668,63.59999847412109,61.209999084472656,63.540000915527344,58.08187103271485,24282400,63.540000915527344,,,,,,,,,,,,,,,,,,,2.3899993896484304,,,,,,,,,,,,,0,1,1
2022-01-04,64.12999725341797,66.19000244140625,64.0999984741211,65.93000030517578,60.26657104492188,38584000,65.93000030517578,,,,,,,,,3.761409120572412,,,,,,,,,,2.0900039672851562,63.540000915527344,,,,,,,,,,,,1,1,1
2022-01-05,66.5,67.61000061035156,66.4800033569336,66.75,61.0161361694336,34033300,66.75,65.4066670735677,,,,,,,,1.2437428955386354,,,,,,,,,,1.1299972534179688,65.93000030517578,,,,1.667762508290026,,,,,,,,2,1,1
2022-01-06,68.0,68.4800033569336,67.06999969482422,68.31999969482422,62.451263427734375,30668500,68.31999969482422,67.0,,,,,,,,2.352059467901446,,1.2618290486917294,,,,,,,,1.410003662109375,66.75,63.540000915527344,,,1.2144543098157243,,,,,,,,3,1,1
2022-01-07,68.5199966430664,69.18000030517578,67.9800033569336,68.87999725341797,62.963157653808594,23985400,68.87999725341797,67.98333231608073,66.68399963378906,,,,,,,0.8196685613219845,,0.7912465435504044,,,,,,,,1.1999969482421875,68.31999969482422,65.93000030517578,,,1.1041878317680105,2.1187555735291577,,,,,,,4,1,1
2022-01-10,68.97000122070312,69.16999816894531,67.94999694824219,68.47000122070312,62.58838653564453,22760300,68.47000122070312,68.55666605631511,67.66999969482421,,,,,,,-0.5952323592674058,,1.4740361608040944,1.639905522269686,,,,,,,1.220001220703125,68.87999725341797,66.75,63.540000915527344,,0.28988344503693714,1.264969747431245,,,,,,,0,1,1
2022-01-11,68.88999938964844,71.4000015258789,68.58000183105469,71.3499984741211,65.22097778320312,32936100,71.3499984741211,69.56666564941406,68.75399932861328,67.60571398053851,,,,,,4.20621761658031,,2.4672718060415026,1.7967126309014332,,,,,,,2.8199996948242188,68.47000122070312,68.31999969482422,65.93000030517578,,1.557957367667245,1.6613331210988773,2.4823022314260546,,,,,,1,1,1
2022-01-12,71.13999938964844,71.80999755859375,70.63999938964844,71.13999938964844,65.0290298461914,23045100,71.13999938964844,70.31999969482422,69.63199920654297,68.69142804827008,,,,,,-0.29432247927633215,,2.689464933800575,1.9948302658856856,1.8779724222788978,,,,,,1.1699981689453125,71.3499984741211,68.87999725341797,66.75,,1.6055826573420702,1.4885122615379351,2.0281630266824244,,,,,,2,1,1
2022-01-13,71.12000274658203,71.58000183105469,70.30999755859375,70.62999725341797,64.56282806396484,21043200,70.62999725341797,71.03999837239583,70.09399871826172,69.36285618373326,,,,,,-0.7168992698988963,,2.7285683723741436,2.0603696209314206,1.7966437758816451,,,,,,1.2700042724609375,71.13999938964844,68.47000122070312,68.31999969482422,,0.3702709711038206,1.329484359598616,1.71549452403603,,,,,,3,1,1
2022-01-14,70.6500015258789,72.1500015258789,70.5999984741211,71.87000274658203,65.69632720947266,23012900,71.87000274658203,71.21333312988281,70.69199981689454,70.0942851475307,,,,,,1.7556357657992905,,1.3225183964241254,2.117515930259443,1.8184006878469436,,,,,,1.5500030517578125,70.62999725341797,71.3499984741211,68.87999725341797,,0.6232469685941806,1.319325474608741,1.4928371712472195,,,,,,4,1,1
