Date,Open,High,Low,Close,Adj Close,Volume,1_day_MA,3_day_MA,5_day_MA,7_day_MA,14_day_MA,1_month_MA,3_month_MA,6_month_MA,1_year_MA,Daily_Return,Volatility_1_day,Volatility_3_day,Volatility_5_day,Volatility_7_day,Volatility_14_day,Volatility_1_month,Volatility_3_month,Volatility_6_month,Volatility_1_year,High_Low_Diff,Lag_1,Lag_3,Lag_5,Rolling_Std_1_day,Rolling_Std_3_day,Rolling_Std_5_day,Rolling_Std_7_day,Rolling_Std_14_day,Rolling_Std_1_month,Rolling_Std_3_month,Rolling_Std_6_month,Rolling_Std_1_year,Day_of_Week,Month,Quarter
2022-01-03,300.1000061035156,301.29998779296875,299.20001220703125,300.7900085449219,300.7900085449219,3570300,300.7900085449219,,,,,,,,,,,,,,,,,,,2.0999755859375,,,,,,,,,,,,,0,1,1
2022-01-04,301.6499938964844,309.2099914550781,301.6499938964844,308.5299987792969,308.5299987792969,6003300,308.5299987792969,,,,,,,,,2.573220524118258,,,,,,,,,,7.55999755859375,300.7900085449219,,,,,,,,,,,,1,1,1
2022-01-05,309.8699951171875,314.4800109863281,309.5,309.9200134277344,309.9200134277344,6888300,309.9200134277344,306.41334025065106,,,,,,,,0.4505281995063948,,,,,,,,,,4.980010986328125,308.5299987792969,,,,4.919291593838673,,,,,,,,2,1,1
2022-01-06,312.9800109863281,314.1099853515625,310.2200012207031,313.2200012207031,313.2200012207031,5137200,313.2200012207031,310.5566711425781,,,,,,,,1.0647869288822998,,1.0922841817965,,,,,,,,3.889984130859375,309.9200134277344,300.7900085449219,,,2.408948008883041,,,,,,,,3,1,1
2022-01-07,315.5599975585937,320.20001220703125,314.1400146484375,319.7799987792969,319.7799987792969,5618300,319.7799987792969,314.3066711425781,310.4480041503906,,,,,,,2.094373773394942,,0.8306213665885888,,,,,,,,6.05999755859375,313.2200012207031,308.5299987792969,,,5.019010502338833,6.9282842290455555,,,,,,,4,1,1
2022-01-10,321.3999938964844,322.1000061035156,315.1199951171875,318.92999267578125,318.92999267578125,5812300,318.92999267578125,317.30999755859375,314.0760009765625,,,,,,,-0.26580965249870525,,1.183286534518682,1.163276950749149,,,,,,,6.980010986328125,319.7799987792969,309.9200134277344,300.7900085449219,,3.5674472843999205,5.12005700187518,,,,,,,0,1,1
2022-01-11,318.6099853515625,320.0,315.0400085449219,319.79998779296875,319.79998779296875,4247900,319.79998779296875,319.5033264160156,316.3299987792969,312.99571446010043,,,,,,0.2727856072388679,,1.2368464001075954,0.9016876104212782,,,,,,,4.959991455078125,318.92999267578125,313.2200012207031,308.5299987792969,,0.4966221636567573,4.512850790754791,7.14110661445714,,,,,,1,1,1
2022-01-12,320.6199951171875,321.04998779296875,317.260009765625,320.3900146484375,320.3900146484375,3580400,320.3900146484375,319.7066650390625,318.4239990234375,315.79571533203125,,,,,,0.18449871106647198,,0.2888647469388536,0.9292372901869042,1.0582246903422312,,,,,,3.78997802734375,319.79998779296875,319.7799987792969,309.9200134277344,,0.7344711651638333,2.9552885043844443,5.11189472834331,,,,,,2,1,1
2022-01-13,321.0,323.4700012207031,320.1000061035156,321.260009765625,321.260009765625,4277900,321.260009765625,320.48333740234375,320.03200073242186,317.6142883300781,,,,,,0.27154251924552675,,0.050617430867616185,0.9125778970636871,0.7752879157583211,,,,,,3.3699951171875,320.3900146484375,318.92999267578125,313.2200012207031,,0.7344711651638333,0.8613850612593085,4.295467158717696,,,,,,3,1,1
2022-01-14,318.8699951171875,324.3999938964844,316.5,324.1300048828125,324.1300048828125,4913700,324.1300048828125,321.9266764322917,320.902001953125,319.644287109375,,,,,,0.8933558581665002,,0.38658912469553375,0.41321211135078995,0.7808366983091132,,,,,,7.899993896484375,321.260009765625,319.79998779296875,319.7799987792969,,1.957093526543447,1.9945901400512123,3.2942540704699206,,,,,,4,1,1
2022-01-18,322.2200012207031,323.2900085449219,318.07000732421875,320.2900085449219,320.2900085449219,5764200,320.2900085449219,321.8933410644531,321.17400512695315,320.654288155692,,,,,,-1.1847086909707594,,1.0665889309771197,0.7657561250940671,1.0089021667321922,,,,,,5.220001220703125,324.1300048828125,320.3900146484375,318.92999267578125,,1.9968035379850622,1.7341673806217077,1.6890555291272773,,,,,,1,1,1
2022-01-19,321.3500061035156,321.3500061035156,314.5799865722656,314.75,314.75,6086400,314.75,319.7233378092448,320.16400756835935,319.9357169015067,,,,,,-1.7296850969813704,,1.3841781801170168,1.0967408635101812,0.9219089126532851,,,,,,6.77001953125,320.2900085449219,321.260009765625,319.79998779296875,,4.715608093597376,3.4025280642212588,2.8165959260316886,,,,,,2,1,1
2022-01-20,315.5799865722656,317.17999267578125,310.67999267578125,311.010009765625,311.010009765625,4402300,311.010009765625,315.3500061035156,318.2880065917969,318.8042907714844,,,,,,-1.1882415359412257,,0.313627404705451,1.112769464068298,0.9923528972269422,,,,,,6.5,314.75,324.1300048828125,320.3900146484375,,4.6690041581829655,5.302275152308587,4.421447099209848,,,,,,3,1,1
2022-01-21,309.989990234375,311.0199890136719,304.1400146484375,305.2200012207031,305.2200012207031,6535400,305.2200012207031,310.32667032877606,315.0800048828125,316.721435546875,314.8585750034877,,,,,-1.8616791624440632,,0.3568617379086233,1.109985684186026,1.0906020979776234,,,,,,6.879974365234375,311.010009765625,320.2900085449219,321.260009765625,,4.801607415523971,7.465588956214597,6.714023576822379,6.93388884821691,,,,,4,1,1
2022-01-24,299.70001220703125,304.7300109863281,296.0799865722656,303.7300109863281,303.7300109863281,8504200,303.7300109863281,306.65334065755206,311.0000061035156,314.34143502371654,315.06857517787387,,,,,-0.48816926427360796,,0.6867979885817769,0.544176531329003,1.031920689785624,1.32498458511056,,,,,8.6500244140625,305.2200012207031,314.75,324.1300048828125,,3.8458343714415095,6.830592673910619,8.02222431329654,6.506372988977764,,,,,0,1,1
