Date,Open,High,Low,Close,Adj Close,Volume
2022-02-17,1900.6099853515625,1911.47998046875,1881.0,1886.989990234375,1758.3609619140625,1821366
2022-02-18,1877.6300048828125,1907.97998046875,1865.6600341796875,1907.0,1777.007080078125,1938549
2022-02-21,1900.0,1906.9000244140625,1868.949951171875,1876.989990234375,1749.0426025390625,2081573
2022-02-22,1860.010009765625,1861.0,1800.02001953125,1807.8699951171875,1684.6343994140625,5229881
2022-02-23,1811.4100341796875,1834.0,1800.0799560546875,1827.010009765625,1702.4696044921875,2811161
2022-02-24,1808.0,1813.989990234375,1748.0999755859375,1764.1099853515625,1643.857177734375,6535925
2022-02-25,1775.0,1808.280029296875,1775.0,1799.06005859375,1676.4249267578125,3897913
2022-02-28,1787.06005859375,1797.0,1767.0,1790.4000244140625,1668.355224609375,2892303
2022-03-01,1802.0,1863.5699462890625,1802.0,1858.47998046875,1731.7943115234375,4737930
2022-03-02,1840.0,1850.989990234375,1825.0,1844.8800048828125,1719.12158203125,2007448
2022-03-03,1845.800048828125,1850.25,1794.0,1800.0,1677.30078125,3154693
2022-03-04,1772.0,1792.8900146484375,1755.0999755859375,1780.5,1659.130126953125,3104703
2022-03-07,1760.199951171875,1768.0,1703.800048828125,1707.0,1590.6402587890625,4915581
2022-03-08,1759.97998046875,1786.6600341796875,1732.0,1753.199951171875,1633.69091796875,5721546
2022-03-09,1764.0999755859375,1805.0,1721.1099853515625,1779.1800537109375,1657.9000244140625,5643442
2022-03-10,1808.0,1821.0,1791.0,1794.4300537109375,1672.1104736328125,3646178
2022-03-11,1766.0,1777.0,1718.0799560546875,1769.010009765625,1648.4232177734375,4772677
2022-03-14,1730.0,1750.0,1700.0,1700.0,1584.117431640625,4900661
2022-03-15,1650.0,1685.0,1603.0,1603.0,1493.7296142578125,8905587
2022-03-16,1634.0,1683.9000244140625,1593.0,1674.949951171875,1560.7750244140625,7759281
2022-03-17,1720.0,1755.0,1711.6600341796875,1720.1500244140625,1602.8939208984375,6835196
2022-03-18,1718.0,1745.0,1692.280029296875,1707.7900390625,1591.37646484375,3834868
2022-03-21,1724.0,1725.6500244140625,1695.010009765625,1704.300048828125,1588.1243896484375,2787716
2022-03-22,1723.8800048828125,1723.8800048828125,1686.3299560546875,1695.0,1579.4583740234375,2105404
2022-03-23,1705.0,1770.0,1697.0,1752.18994140625,1632.749755859375,5806739
2022-03-24,1738.0,1740.0,1717.3499755859375,1720.9300537109375,1603.62060546875,2581532
2022-03-25,1712.0,1734.0,1685.0,1690.0,1574.7991943359375,2970866
2022-03-28,1625.0,1664.800048828125,1604.0,1660.800048828125,1547.5894775390625,5754164
2022-03-29,1661.5,1691.5,1661.5,1667.0,1553.3668212890625,2593498
2022-03-30,1698.0,1730.0999755859375,1695.0,1730.0999755859375,1612.1656494140625,4243343
2022-03-31,1720.0,1738.5999755859375,1708.800048828125,1719.0,1601.822265625,2517386
2022-04-01,1729.93994140625,1793.0,1721.68994140625,1780.010009765625,1658.6734619140625,4486191
2022-04-06,1753.0,1788.72998046875,1753.0,1765.0,1644.686767578125,2781977
2022-04-07,1758.0,1785.0,1750.0999755859375,1765.0,1644.686767578125,2019571
2022-04-08,1768.0,1788.699951171875,1766.5400390625,1784.0,1662.3914794921875,2294132
2022-04-11,1770.0,1770.0,1706.030029296875,1720.0,1602.754150390625,4386359
2022-04-12,1729.0,1787.969970703125,1708.0,1782.0,1660.5277099609375,4162956
2022-04-13,1767.0,1795.0,1751.0799560546875,1769.0,1648.413818359375,3114766
2022-04-14,1788.0,1835.9000244140625,1780.199951171875,1809.0,1685.6873779296875,3764986
2022-04-15,1802.199951171875,1818.0,1795.8900146484375,1805.989990234375,1682.8824462890625,2104113
2022-04-18,1781.1300048828125,1798.0,1768.0,1790.8199462890625,1668.74658203125,1979315
2022-04-19,1800.0,1832.989990234375,1775.5,1790.300048828125,1668.261962890625,2420476
2022-04-20,1801.68994140625,1820.0,1768.6800537109375,1797.0,1674.5052490234375,2415572
2022-04-21,1790.199951171875,1806.0,1770.0,1779.97998046875,1658.6455078125,2895261
2022-04-22,1763.0,1787.8800048828125,1760.1800537109375,1773.0,1652.141357421875,2789975
2022-04-25,1750.0,1776.5,1702.0,1708.0,1591.5721435546875,5365802
2022-04-26,1703.3299560546875,1748.97998046875,1700.0,1732.47998046875,1614.3834228515625,4456396
2022-04-27,1767.1199951171875,1810.0,1767.1199951171875,1794.9200439453125,1672.567138671875,5740244
2022-04-28,1793.0,1845.0,1786.5,1835.0,1709.9151611328125,4401006
2022-04-29,1836.0,1849.0,1810.97998046875,1828.3800048828125,1703.746337890625,3488527
2022-05-05,1830.0,1870.0,1828.97998046875,1837.0,1711.7786865234375,3366094
2022-05-06,1814.989990234375,1819.0,1781.0,1793.0,1670.7779541015625,2859618
2022-05-09,1780.0,1780.0,1738.0,1752.0,1632.57275390625,3035182
2022-05-10,1720.0,1784.9599609375,1705.010009765625,1766.18994140625,1645.795654296875,4011919
2022-05-11,1755.0,1788.47998046875,1752.0,1768.0,1647.4820556640625,3031267
2022-05-12,1753.0,1778.0,1750.0,1762.6700439453125,1642.5155029296875,2203823
2022-05-13,1780.0,1797.93994140625,1766.0,1778.239990234375,1657.024169921875,2073052
2022-05-16,1797.0,1797.0,1742.6700439453125,1758.0,1638.163818359375,2776531
2022-05-17,1769.8800048828125,1775.0,1755.0,1768.0,1647.4820556640625,2014474
2022-05-18,1773.6600341796875,1773.9200439453125,1743.02001953125,1761.0,1640.9593505859375,2485044
2022-05-19,1745.0,1757.0,1739.0,1756.0,1636.3001708984375,1977626
2022-05-20,1759.989990234375,1801.1500244140625,1752.0,1800.010009765625,1677.31005859375,4194960
2022-05-23,1800.0,1803.8900146484375,1772.0,1781.0,1659.595947265625,2215713
2022-05-24,1786.0,1787.0,1755.5,1760.0,1640.0274658203125,2734222
2022-05-25,1765.27001953125,1772.0,1747.0,1755.510009765625,1635.8433837890625,2238869
2022-05-26,1761.0,1761.0,1730.0,1742.800048828125,1624.0,2805344
2022-05-27,1759.989990234375,1780.0,1753.010009765625,1755.1600341796875,1635.5174560546875,2511958
2022-05-30,1766.0,1790.550048828125,1766.0,1778.4100341796875,1657.1826171875,3446569
2022-05-31,1774.77001953125,1814.9000244140625,1766.97998046875,1804.030029296875,1681.05615234375,4075082
2022-06-01,1802.0,1814.780029296875,1779.0,1788.25,1666.351806640625,2176001
2022-06-02,1787.969970703125,1795.800048828125,1780.0,1786.0,1664.255126953125,1691473
2022-06-06,1790.0,1795.0,1758.0,1788.0,1666.1187744140625,3674126
2022-06-07,1784.1400146484375,1825.0,1770.31005859375,1817.9000244140625,1693.9805908203125,3504859
2022-06-08,1825.0,1882.0,1825.0,1865.5999755859375,1738.4290771484375,4435381
2022-06-09,1872.0,1888.3499755859375,1849.0,1853.0,1726.68798828125,2632902
2022-06-10,1845.010009765625,1907.0,1835.0,1900.5999755859375,1771.0430908203125,4734462
2022-06-13,1890.0,1892.0,1848.0799560546875,1856.0,1729.4833984375,3675518
2022-06-14,1834.0,1875.4200439453125,1832.0,1871.0,1743.461181640625,2941623
2022-06-15,1870.0,1905.0,1862.989990234375,1875.0999755859375,1747.281494140625,3366362
2022-06-16,1894.5899658203125,1907.6300048828125,1875.3299560546875,1877.0,1749.0518798828125,2688670
2022-06-17,1878.0899658203125,1952.0,1878.0899658203125,1951.0,1818.0076904296875,5054161
2022-06-20,1950.0,1970.0,1930.0,1942.02001953125,1809.6400146484375,3497478
2022-06-21,1949.0,1966.989990234375,1928.0,1945.739990234375,1813.1063232421875,2371702
2022-06-22,1955.0,1958.0,1932.0,1936.0,1804.0302734375,1964665
2022-06-23,1942.699951171875,1965.0400390625,1940.0,1957.0999755859375,1823.6917724609375,2684352
2022-06-24,1970.0,2020.0,1965.0,2009.010009765625,1872.0633544921875,3963465
2022-06-27,2019.93994140625,2049.93994140625,2000.300048828125,2010.550048828125,1873.49853515625,4011517
2022-06-28,2019.739990234375,2041.0,2001.0,2036.0,1897.2135009765625,2524571
2022-06-29,2028.0,2042.0,2011.010009765625,2030.0,1891.62255859375,3036012
2022-06-30,2000.0,2077.0,1999.989990234375,2045.0,1926.16650390625,3898243
2022-07-01,2055.0,2067.77001953125,2015.2099609375,2029.050048828125,1911.143310546875,2159645
2022-07-04,2020.010009765625,2024.2900390625,2001.010009765625,2018.0,1900.7353515625,2507589
2022-07-05,2025.280029296875,2054.449951171875,2010.0,2033.010009765625,1914.8731689453125,2632940
2022-07-06,2032.0,2039.0,1986.0,2002.0,1885.6651611328125,3275166
2022-07-07,2005.0,2009.3499755859375,1985.010009765625,1990.0,1874.3624267578125,2093177
2022-07-08,2005.0,2014.8900146484375,1996.1600341796875,1999.0,1882.83935546875,1564389
2022-07-11,1990.199951171875,1994.77001953125,1950.5,1963.5999755859375,1849.4964599609375,2394921
2022-07-12,1965.0,1972.800048828125,1930.06005859375,1948.4100341796875,1835.1890869140625,2344686
2022-07-13,1945.0,1972.0,1940.6700439453125,1958.8900146484375,1845.0601806640625,1985377
2022-07-14,1960.0,1976.800048828125,1941.0,1953.0,1839.512451171875,2052724
2022-07-15,1945.1099853515625,1999.6800537109375,1944.510009765625,1949.5,1836.2158203125,3341623
2022-07-18,1952.3599853515625,1959.0,1922.0,1951.6600341796875,1838.2503662109375,2422072
2022-07-19,1945.0,1951.6500244140625,1926.0,1943.0999755859375,1830.187744140625,2195603
2022-07-20,1958.75,1970.0,1945.0,1950.0999755859375,1836.7808837890625,1870461
2022-07-21,1943.0999755859375,1955.9000244140625,1934.510009765625,1939.0,1826.3260498046875,1406137
2022-07-22,1949.219970703125,1962.0,1935.0,1947.0,1833.861083984375,2511357
2022-07-25,1949.510009765625,1952.300048828125,1931.0,1944.6500244140625,1831.647705078125,1691244
2022-07-26,1952.989990234375,1964.969970703125,1947.02001953125,1950.2099609375,1836.884521484375,2068510
2022-07-27,1942.0,1948.0,1917.0,1919.5999755859375,1808.05322265625,2148987
2022-07-28,1921.0999755859375,1938.0,1892.6600341796875,1898.0,1787.70849609375,3486986
2022-07-29,1895.0999755859375,1918.989990234375,1878.0999755859375,1898.43994140625,1788.1229248046875,3703236
2022-08-01,1890.010009765625,1908.0,1881.1800537109375,1890.300048828125,1780.4559326171875,2103741
2022-08-02,1880.0,1887.97998046875,1858.010009765625,1879.97998046875,1770.7354736328125,2822088
2022-08-03,1889.989990234375,1904.0,1877.0,1885.0,1775.4637451171875,2459842
2022-08-04,1890.0,1923.0999755859375,1880.1300048828125,1916.010009765625,1804.671875,3035714
2022-08-05,1927.800048828125,1935.0,1904.9000244140625,1923.9599609375,1812.1600341796875,2008584
2022-08-08,1915.1500244140625,1932.8800048828125,1907.510009765625,1911.530029296875,1800.4522705078125,1679901
2022-08-09,1911.530029296875,1918.989990234375,1905.0,1910.0,1799.01123046875,1387461
2022-08-10,1909.97998046875,1918.0,1864.5799560546875,1876.0,1766.98681640625,2792662
2022-08-11,1886.0,1907.0,1878.010009765625,1906.9000244140625,1796.09130859375,2606149
2022-08-12,1906.9000244140625,1930.0,1900.0,1928.0,1815.965087890625,2025983
2022-08-15,1920.4599609375,1939.5,1915.550048828125,1919.8900146484375,1808.3265380859375,1932314
2022-08-16,1923.93994140625,1933.7900390625,1916.0,1917.8399658203125,1806.3956298828125,1483584
2022-08-17,1930.0,1930.0,1895.0,1918.0,1806.5462646484375,1836063
2022-08-18,1908.0,1913.0799560546875,1881.0699462890625,1895.5,1785.3536376953125,2316777
2022-08-19,1898.0,1908.3499755859375,1888.0,1895.010009765625,1784.8922119140625,1354417
2022-08-22,1885.010009765625,1907.0,1881.3800048828125,1893.97998046875,1783.9219970703125,1542667
2022-08-23,1898.5999755859375,1898.5999755859375,1867.0,1870.010009765625,1761.344970703125,2375636
2022-08-24,1869.989990234375,1875.22998046875,1851.0,1854.199951171875,1746.4534912109375,1872761
2022-08-25,1859.0,1888.0,1854.199951171875,1885.0,1775.4637451171875,2192534
2022-08-26,1900.0,1912.0,1886.0,1898.0,1787.70849609375,2314195
2022-08-29,1883.0,1899.969970703125,1874.0,1878.8199462890625,1769.6429443359375,1356962
2022-08-30,1882.3499755859375,1885.0,1854.199951171875,1870.0,1761.33544921875,1823539
2022-08-31,1860.0999755859375,1925.56005859375,1860.010009765625,1924.0,1812.1976318359375,4469151
2022-09-01,1912.1500244140625,1916.0,1880.8900146484375,1880.8900146484375,1771.5927734375,2684508
2022-09-02,1889.93994140625,1892.9599609375,1866.1700439453125,1875.0,1766.044921875,1939132
2022-09-05,1862.6400146484375,1869.0,1820.0,1835.0,1728.3695068359375,3682187
2022-09-06,1835.3599853515625,1848.199951171875,1825.0,1845.0,1737.7882080078125,2083004
2022-09-07,1835.030029296875,1837.6600341796875,1811.010009765625,1818.010009765625,1712.3665771484375,2830616
2022-09-08,1820.0,1832.0,1815.0,1815.0,1709.531494140625,1659057
2022-09-09,1825.0,1852.0,1816.0,1844.7900390625,1737.590576171875,2708986
2022-09-13,1880.0,1888.3800048828125,1858.22998046875,1879.0,1769.8126220703125,2869309
2022-09-14,1864.010009765625,1880.0,1863.0,1869.0,1760.3936767578125,1604157
2022-09-15,1870.0,1893.1199951171875,1869.9599609375,1880.0,1770.75439453125,2081021
2022-09-16,1871.800048828125,1885.5999755859375,1855.1099853515625,1859.0,1750.9747314453125,2412127
2022-09-19,1855.0,1888.5899658203125,1852.8800048828125,1871.6400146484375,1762.8802490234375,1858351
2022-09-20,1869.97998046875,1884.5999755859375,1858.550048828125,1878.0,1768.87060546875,1411630
2022-09-21,1876.6700439453125,1883.0,1848.0,1848.0,1740.6138916015625,2099454
2022-09-22,1840.0,1841.02001953125,1816.8499755859375,1820.81005859375,1715.0040283203125,2270429
2022-09-23,1820.81005859375,1855.0,1820.81005859375,1834.4300537109375,1727.83251953125,2828769
2022-09-26,1820.0,1888.0,1819.97998046875,1863.0,1754.7421875,3513492
2022-09-27,1868.8599853515625,1897.0,1851.1099853515625,1888.0,1778.28955078125,2882019
2022-09-28,1880.5,1899.4000244140625,1874.010009765625,1883.0,1773.580078125,2144597
2022-09-29,1897.97998046875,1902.1800537109375,1871.1300048828125,1880.3499755859375,1771.083984375,2158966
2022-09-30,1898.6199951171875,1901.989990234375,1866.0,1872.5,1763.6903076171875,2128908
2022-10-10,1890.0,1891.0,1780.199951171875,1786.0,1682.2166748046875,4858413
2022-10-11,1789.0,1806.0,1760.0,1779.989990234375,1676.555908203125,3204719
2022-10-12,1773.6600341796875,1779.0,1708.0,1760.0,1657.7275390625,4819500
2022-10-13,1720.4599609375,1735.0,1697.0,1699.989990234375,1601.2047119140625,6396927
2022-10-14,1710.0,1755.0,1701.93994140625,1737.6099853515625,1636.6385498046875,4651970
2022-10-17,1726.0,1727.989990234375,1697.800048828125,1718.5,1618.6390380859375,3354951
2022-10-18,1725.0,1730.0,1701.0,1705.8299560546875,1606.7052001953125,2808277
2022-10-19,1701.97998046875,1701.97998046875,1648.0,1648.0,1552.23583984375,6012093
2022-10-20,1621.0,1668.4300537109375,1611.0,1643.5,1547.997314453125,4277807
2022-10-21,1640.0,1647.800048828125,1610.0,1624.0,1529.63037109375,3890740
2022-10-24,1570.0,1589.0,1488.010009765625,1501.280029296875,1414.0416259765625,13209804
2022-10-25,1479.4200439453125,1515.0,1472.0,1479.75,1393.7626953125,8136156
2022-10-26,1488.800048828125,1514.989990234375,1460.0,1464.0799560546875,1379.0032958984375,8178083
2022-10-27,1480.0,1487.97998046875,1383.8499755859375,1401.0,1319.5889892578125,10710590
2022-10-28,1390.77001953125,1406.0,1358.7099609375,1360.0,1280.9713134765625,9314275
2022-10-31,1350.0,1382.010009765625,1333.0,1350.0,1271.552490234375,7184665
2022-11-01,1359.0,1469.4000244140625,1359.0,1462.010009765625,1377.0535888671875,11876648
2022-11-02,1460.0,1506.0,1436.0,1471.9599609375,1386.4251708984375,7977715
2022-11-03,1443.5699462890625,1462.5,1428.0999755859375,1439.5,1355.8515625,4515970
2022-11-04,1437.9599609375,1527.77001953125,1437.9599609375,1516.5699462890625,1428.443115234375,8000795
2022-11-07,1494.050048828125,1518.47998046875,1486.5899658203125,1507.1099853515625,1419.5328369140625,4269835
2022-11-08,1508.0,1517.989990234375,1468.9599609375,1484.8800048828125,1398.5946044921875,3932491
2022-11-09,1483.949951171875,1488.8800048828125,1450.0,1459.9000244140625,1375.066162109375,3609016
2022-11-10,1444.0,1485.0,1435.1500244140625,1475.0,1389.288818359375,3771967
2022-11-11,1528.0,1544.449951171875,1494.97998046875,1528.1500244140625,1439.350341796875,7394715
2022-11-14,1543.5,1563.530029296875,1528.0,1533.0,1443.9183349609375,5737015
2022-11-15,1532.0,1598.969970703125,1521.0,1588.0,1495.7222900390625,5631760
2022-11-16,1581.0,1598.0,1568.0,1585.25,1493.1322021484375,2684776
2022-11-17,1590.5,1596.300048828125,1552.8800048828125,1567.0,1475.9427490234375,3057988
2022-11-18,1576.0,1584.0,1556.0,1567.1300048828125,1476.0650634765625,2360871
2022-11-21,1541.3499755859375,1541.3499755859375,1498.530029296875,1519.97998046875,1431.6549072265625,3909600
2022-11-22,1517.43994140625,1559.739990234375,1516.1099853515625,1539.949951171875,1450.4644775390625,2990062
2022-11-23,1528.0,1557.0,1521.0400390625,1549.0,1458.9886474609375,2217746
2022-11-24,1559.0,1568.8800048828125,1513.97998046875,1519.989990234375,1431.664306640625,2768738
2022-11-25,1520.510009765625,1532.0,1510.0,1522.010009765625,1433.5670166015625,1862104
2022-11-28,1484.780029296875,1515.0,1451.0,1509.8800048828125,1422.141845703125,4772321
2022-11-29,1569.56005859375,1600.0,1551.0,1599.0,1506.0831298828125,7342013
2022-11-30,1587.1199951171875,1604.0,1585.0,1599.0,1506.0831298828125,3149730
2022-12-01,1660.0,1680.0,1630.7900390625,1630.800048828125,1536.0352783203125,5135768
2022-12-02,1635.0,1652.989990234375,1621.199951171875,1633.8800048828125,1538.9364013671875,2388390
2022-12-05,1668.0,1679.0,1649.0,1664.9000244140625,1568.1536865234375,3612746
2022-12-06,1655.0,1726.9000244140625,1652.0,1688.0,1589.9114990234375,4414748
2022-12-07,1677.81005859375,1720.0,1670.030029296875,1684.0,1586.1439208984375,3552626
2022-12-08,1682.0,1695.0,1665.0,1687.02001953125,1588.9884033203125,1972956
2022-12-09,1692.0,1730.0,1682.0,1730.0,1629.4708251953125,3921526
2022-12-12,1715.8599853515625,1766.0,1715.0,1739.02001953125,1637.966796875,3475517
2022-12-13,1737.0,1760.68994140625,1730.0,1750.0,1648.3087158203125,2138546
2022-12-14,1743.0,1780.800048828125,1743.0,1770.8699951171875,1667.9659423828125,2909840
2022-12-15,1805.0,1816.0,1780.0,1786.989990234375,1683.149169921875,3063444
2022-12-16,1773.25,1791.0,1743.0,1786.8699951171875,1683.0362548828125,3330266
2022-12-19,1798.800048828125,1798.800048828125,1760.1700439453125,1773.0,1669.97216796875,2498710
2022-12-20,1765.3299560546875,1765.3299560546875,1682.449951171875,1715.0,1615.342529296875,4619840
2022-12-21,1724.0,1739.0,1717.6500244140625,1739.0,1637.9478759765625,2281614
2022-12-22,1756.699951171875,1783.0,1745.0,1768.0,1665.2625732421875,2317534
2022-12-23,1752.4000244140625,1782.0,1745.0,1771.0,1668.0882568359375,1731921
2022-12-26,1771.0,1771.0,1735.02001953125,1742.06005859375,1640.830078125,2138380
2022-12-27,1738.0,1747.1500244140625,1725.5,1733.0,1653.08740234375,1790505
2022-12-28,1745.8800048828125,1747.0,1708.010009765625,1733.0,1653.08740234375,2143790
2022-12-29,1717.0,1726.989990234375,1701.050048828125,1719.0,1639.733154296875,2241780
2022-12-30,1736.0,1752.989990234375,1727.0,1727.0,1647.3641357421875,2533312
2023-01-03,1731.199951171875,1738.4300537109375,1706.010009765625,1730.010009765625,1650.2353515625,2603380
2023-01-04,1730.0,1738.699951171875,1716.0,1725.010009765625,1645.4659423828125,2041575
2023-01-05,1737.0,1801.0,1733.0,1801.0,1717.9517822265625,4794285
2023-01-06,1806.1199951171875,1811.9000244140625,1787.0,1803.77001953125,1720.59423828125,2490375
2023-01-09,1835.0,1849.97998046875,1807.8199462890625,1841.199951171875,1756.2982177734375,3097723
2023-01-10,1839.06005859375,1864.5,1830.5,1854.449951171875,1768.93701171875,2273173
2023-01-11,1856.0,1860.0,1836.8399658203125,1844.949951171875,1759.875244140625,2272031
2023-01-12,1848.0,1856.0,1833.0,1834.0,1749.4300537109375,1719317
2023-01-13,1844.1800537109375,1888.0,1840.0,1887.0,1799.9862060546875,3193965
2023-01-16,1886.0,1935.0,1881.0,1912.9000244140625,1824.69189453125,3684826
2023-01-17,1913.1600341796875,1923.0,1895.0,1908.0,1820.0179443359375,2129923
2023-01-18,1914.0,1925.300048828125,1890.0,1893.0,1805.7095947265625,2106293
2023-01-19,1892.5,1892.52001953125,1866.0,1880.2099609375,1793.5093994140625,2343889
2023-01-20,1889.18994140625,1898.25,1858.0,1860.010009765625,1774.2408447265625,2560875
2023-01-30,1909.0,1909.0,1880.0,1888.0,1800.9400634765625,3592255
2023-01-31,1896.5,1899.949951171875,1833.0699462890625,1845.760009765625,1760.64794921875,3299068
2023-02-01,1854.97998046875,1859.0,1811.4000244140625,1844.969970703125,1759.894287109375,3397389
2023-02-02,1848.3800048828125,1859.0,1826.0,1836.1099853515625,1751.44287109375,2975886
2023-02-03,1820.0,1826.0,1795.6800537109375,1818.0,1734.16796875,3494490
2023-02-06,1780.0,1795.0,1760.0,1795.0,1712.228515625,4266095
2023-02-07,1808.0799560546875,1808.800048828125,1787.72998046875,1797.0,1714.13623046875,2432171
2023-02-08,1800.010009765625,1805.969970703125,1775.0,1784.0,1701.73583984375,1667577
2023-02-09,1778.0,1829.75,1775.010009765625,1818.0,1734.16796875,2975366
2023-02-10,1810.0999755859375,1818.489990234375,1801.050048828125,1810.0,1726.536865234375,1798451
2023-02-13,1810.0,1874.5,1810.0,1856.3499755859375,1770.74951171875,3814670
2023-02-14,1856.4599609375,1857.4000244140625,1835.0,1843.7900390625,1758.768798828125,1956576
2023-02-15,1843.780029296875,1855.300048828125,1835.81005859375,1841.0,1756.1072998046875,1817691
2023-02-16,1841.3399658203125,1887.0,1828.0,1861.8199462890625,1775.9674072265625,3324595
2023-02-17,1850.1600341796875,1873.0,1820.050048828125,1820.780029296875,1736.81982421875,2644283
2023-02-20,1821.0,1878.800048828125,1817.199951171875,1875.0,1788.53955078125,2966869
2023-02-21,1874.0,1874.0,1851.0,1867.0,1780.908447265625,1875052
2023-02-22,1855.010009765625,1863.9000244140625,1831.800048828125,1836.0,1751.3380126953125,2186916
2023-02-23,1840.0,1848.800048828125,1805.25,1818.0,1734.16796875,2188097
2023-02-24,1810.1099853515625,1810.18994140625,1782.1800537109375,1788.0,1705.55126953125,2463461
2023-02-27,1778.5,1815.0,1775.02001953125,1810.4100341796875,1726.927978515625,2206489
2023-02-28,1819.0,1822.010009765625,1783.300048828125,1813.739990234375,1730.1044921875,2395181
2023-03-01,1813.0,1848.0,1803.22998046875,1838.530029296875,1753.751220703125,2445810
2023-03-02,1829.0,1838.989990234375,1821.0999755859375,1828.0,1743.7069091796875,1314419
2023-03-03,1839.77001953125,1841.6099853515625,1802.47998046875,1818.0400390625,1734.2061767578125,1619806
2023-03-06,1818.1800537109375,1818.5,1796.77001953125,1807.1400146484375,1723.8087158203125,2064586
2023-03-07,1805.97998046875,1816.5999755859375,1788.0,1788.300048828125,1705.8375244140625,2278539
2023-03-08,1780.02001953125,1785.93994140625,1761.1199951171875,1770.4200439453125,1688.781982421875,2276370
2023-03-09,1768.0,1785.0,1740.0,1770.02001953125,1688.400390625,2761150
2023-03-10,1751.5699462890625,1781.0,1750.0,1750.0,1669.3037109375,2116082
2023-03-13,1751.0,1775.0,1749.0,1762.0,1680.750244140625,2056043
2023-03-14,1763.780029296875,1779.8800048828125,1738.5,1766.0,1684.5657958984375,2370492
2023-03-15,1778.3699951171875,1784.8800048828125,1750.1199951171875,1750.9200439453125,1670.1812744140625,1921253
2023-03-16,1740.0,1770.0,1739.010009765625,1751.989990234375,1671.2017822265625,1764624
2023-03-17,1770.0,1775.8900146484375,1736.0,1742.0,1661.6724853515625,2702291
2023-03-20,1751.0,1755.0,1728.0,1729.5999755859375,1649.8443603515625,2049093
2023-03-21,1735.0,1785.8499755859375,1723.969970703125,1775.0,1693.150634765625,3114182
2023-03-22,1780.0,1793.0,1765.550048828125,1773.3499755859375,1691.576904296875,1533026
2023-03-23,1766.0,1791.1099853515625,1765.010009765625,1774.8599853515625,1693.0172119140625,1735566
2023-03-24,1769.0799560546875,1783.5999755859375,1766.0,1778.6199951171875,1696.6038818359375,1276996
2023-03-27,1778.5999755859375,1778.5999755859375,1756.0,1767.7900390625,1686.2733154296875,1529555
2023-03-28,1770.0,1790.0,1765.02001953125,1781.800048828125,1699.63720703125,1726135
2023-03-29,1799.0,1800.0,1785.0699462890625,1790.0,1707.458984375,1539299
2023-03-30,1793.0,1805.0,1779.0,1800.0,1716.9979248046875,1925701
2023-03-31,1825.0,1848.0,1819.0,1820.0,1736.07568359375,2744633
2023-04-03,1825.0,1827.77001953125,1800.0799560546875,1802.0699462890625,1718.972412109375,2141743
2023-04-04,1812.0,1815.1700439453125,1787.0,1814.5899658203125,1730.9151611328125,2006626
