Date,Open,High,Low,Close,Adj Close,Volume
2022-01-02,29.545454025268555,29.545454025268555,29.380165100097656,29.380165100097656,27.532848358154297,2644521
2022-01-03,29.338842391967773,29.586776733398438,29.338842391967773,29.46280860900879,27.610294342041016,3409916
2022-01-04,29.42148780822754,29.504131317138672,29.380165100097656,29.42148780822754,27.571577072143555,2423144
2022-01-05,29.380165100097656,29.586776733398438,29.380165100097656,29.545454025268555,27.6877498626709,2979819
2022-01-06,29.42148780822754,29.46280860900879,29.29751968383789,29.29751968383789,27.455402374267578,3839851
2022-01-09,29.338842391967773,29.504131317138672,29.338842391967773,29.504131317138672,27.64902114868164,4151697
2022-01-10,29.504131317138672,29.545454025268555,29.42148780822754,29.46280860900879,27.610294342041016,3014500
2022-01-11,29.42148780822754,29.752065658569336,29.380165100097656,29.752065658569336,27.881366729736328,5862003
2022-01-12,29.752065658569336,30.041322708129883,29.66942024230957,30.041322708129883,28.152441024780273,9992188
2022-01-13,30.041322708129883,30.37190055847168,30.041322708129883,30.330577850341797,28.423505783081055,8836108
2022-01-16,30.330577850341797,30.661157608032227,30.330577850341797,30.37190055847168,28.46222496032715,4540152
2022-01-17,30.413223266601562,30.57851219177246,30.24793243408203,30.495866775512695,28.578397750854492,5543157
2022-01-18,30.495866775512695,30.57851219177246,30.37190055847168,30.413223266601562,28.500953674316406,3446885
2022-01-19,30.37190055847168,30.454544067382812,30.289255142211914,30.330577850341797,28.423505783081055,2374174
2022-01-20,30.330577850341797,30.454544067382812,30.20661163330078,30.454544067382812,28.5396785736084,2843756
2022-01-23,30.37190055847168,30.37190055847168,30.082643508911133,30.1652889251709,28.26861000061035,2237392
2022-01-24,30.1652889251709,30.20661163330078,29.917354583740234,30.0,28.11371421813965,3231124
2022-01-25,29.958677291870117,30.24793243408203,29.83470916748047,30.24793243408203,28.346054077148438,2728437
2022-01-26,30.1652889251709,30.495866775512695,30.1652889251709,30.495866775512695,28.578397750854492,3605337
2022-01-27,30.495866775512695,30.495866775512695,30.495866775512695,30.495866775512695,28.578397750854492,0
2022-01-30,30.495866775512695,30.867767333984375,30.495866775512695,30.702478408813477,28.772022247314453,5011571
2022-01-31,30.702478408813477,30.991735458374023,30.702478408813477,30.867767333984375,28.926916122436523,7035574
2022-02-01,30.95041275024414,30.991735458374023,30.661157608032227,30.785123825073242,28.849472045898438,4688510
2022-02-02,30.826446533203125,30.991735458374023,30.289255142211914,30.37190055847168,28.46222496032715,6386366
2022-02-03,30.454544067382812,30.57851219177246,30.330577850341797,30.495866775512695,28.578397750854492,2341339
2022-02-06,30.1652889251709,30.454544067382812,30.1652889251709,30.413223266601562,28.500953674316406,3721232
2022-02-07,30.413223266601562,30.619834899902344,30.24793243408203,30.619834899902344,28.6945743560791,4843454
2022-02-08,30.619834899902344,31.033056259155273,30.619834899902344,30.785123825073242,28.849472045898438,6335674
2022-02-09,30.785123825073242,30.785123825073242,30.537189483642578,30.702478408813477,28.772022247314453,2928391
2022-02-10,30.57851219177246,30.909090042114258,30.537189483642578,30.826446533203125,28.888195037841797,4019989
2022-02-13,30.867767333984375,30.991735458374023,30.495866775512695,30.619834899902344,28.6945743560791,7390719
2022-02-14,30.619834899902344,30.826446533203125,30.495866775512695,30.826446533203125,28.888195037841797,5031474
2022-02-15,30.74380111694336,30.991735458374023,30.74380111694336,30.826446533203125,28.888195037841797,6960615
2022-02-16,30.826446533203125,31.198347091674805,30.74380111694336,31.198347091674805,29.23671531677246,10062856
2022-02-17,31.198347091674805,31.32231330871582,30.991735458374023,31.198347091674805,29.23671531677246,11625549
2022-02-20,31.11570167541504,31.32231330871582,31.07438087463379,31.157024383544922,29.197986602783203,6330190
2022-02-21,31.157024383544922,33.223140716552734,31.157024383544922,32.43801498413086,30.3984317779541,48049145
2022-02-23,32.43801498413086,33.55371856689453,32.23140335083008,33.51239776611328,31.40526580810547,34867798
2022-02-24,33.34710693359375,34.917354583740234,32.85123825073242,34.173553466796875,32.02485275268555,55009065
2022-02-27,34.173553466796875,34.6694221496582,33.34710693359375,33.84297561645508,31.715055465698242,29876642
2022-02-28,33.88429641723633,34.33884048461914,33.67768478393555,34.33884048461914,32.17974090576172,29778557
2022-03-01,34.29751968383789,34.50413131713867,34.132232666015625,34.25619888305664,32.102298736572266,15057987
2022-03-02,34.380165100097656,35.661155700683594,34.380165100097656,35.57851028442383,33.34146499633789,47862502
2022-03-03,35.95041275024414,37.19008255004883,35.909088134765625,36.611568450927734,34.309574127197266,38247268
2022-03-06,37.19008255004883,37.314048767089844,36.6942138671875,36.85950469970703,34.54191589355469,29569318
2022-03-07,37.60330581665039,38.01652908325195,36.94214630126953,37.0247917175293,34.696807861328125,36091703
2022-03-08,37.19008255004883,37.355369567871094,35.78512191772461,36.85950469970703,34.54191589355469,29356481
2022-03-09,37.10743713378906,37.14876174926758,35.78512191772461,35.78512191772461,33.535091400146484,16874180
2022-03-10,35.20661163330078,35.41322326660156,33.6363639831543,33.966941833496094,31.831228256225586,45446981
2022-03-13,33.966941833496094,34.421485900878906,32.97520446777344,33.01652908325195,30.94057273864746,24656964
2022-03-14,32.89256286621094,33.429752349853516,32.479339599609375,32.479339599609375,30.437164306640625,29155972
2022-03-15,32.06611633300781,32.39669418334961,31.818180084228516,32.0247917175293,30.01119041442871,14738124
2022-03-16,32.23140335083008,33.88429641723633,32.10743713378906,33.88429641723633,31.753772735595703,23529578
2022-03-17,33.76033020019531,34.58677673339844,33.223140716552734,34.58677673339844,32.412086486816406,27495657
2022-03-20,35.123966217041016,36.28099060058594,35.082645416259766,35.74380111694336,33.49636459350586,27731094
2022-03-21,36.11570358276367,36.11570358276367,35.28925704956055,35.49586868286133,33.26401901245117,19634980
2022-03-22,35.70248031616211,35.70248031616211,35.16529083251953,35.619834899902344,33.38019561767578,11194097
2022-03-23,35.41322326660156,35.41322326660156,34.6694221496582,35.20661163330078,32.992950439453125,11625262
2022-03-24,35.3305778503418,35.619834899902344,35.123966217041016,35.20661163330078,32.992950439453125,7901457
2022-03-27,35.0,35.123966217041016,34.33884048461914,34.58677673339844,32.412086486816406,12627460
2022-03-28,34.54545211791992,34.83470916748047,34.33884048461914,34.75206756591797,32.56698989868164,8079047
2022-03-29,34.6694221496582,34.71074295043945,34.50413131713867,34.62809753417969,32.45081329345703,5271077
2022-03-30,34.62809753417969,34.71074295043945,34.09090805053711,34.46281051635742,32.29591369628906,5099495
2022-03-31,34.46281051635742,35.619834899902344,34.132232666015625,35.619834899902344,33.38019561767578,14251226
2022-04-03,35.41322326660156,35.619834899902344,35.123966217041016,35.45454406738281,33.22529602050781,7373116
2022-04-04,35.45454406738281,35.45454406738281,35.45454406738281,35.45454406738281,33.22529602050781,0
2022-04-05,35.619834899902344,35.661155700683594,35.37189865112305,35.53718948364258,33.30274200439453,5635854
2022-04-06,35.53718948364258,35.619834899902344,35.37189865112305,35.53718948364258,33.30274200439453,7276769
2022-04-07,35.49586868286133,35.49586868286133,35.24793243408203,35.41322326660156,33.18657302856445,4650972
2022-04-10,35.45454406738281,35.53718948364258,35.3305778503418,35.37189865112305,33.14784622192383,3566496
2022-04-11,35.3305778503418,35.53718948364258,35.20661163330078,35.28925704956055,33.070404052734375,5078893
2022-04-12,35.28925704956055,36.074378967285156,35.24793243408203,35.53718948364258,33.30274200439453,12503670
2022-04-13,35.53718948364258,35.619834899902344,35.16529083251953,35.24793243408203,33.031673431396484,6388738
2022-04-14,35.24793243408203,35.53718948364258,35.04132080078125,35.53718948364258,33.30274200439453,5554319
2022-04-17,35.45454406738281,35.45454406738281,35.28925704956055,35.3305778503418,33.109127044677734,3127790
2022-04-18,35.28925704956055,35.45454406738281,35.24793243408203,35.37189865112305,33.14784622192383,2439598
